trading_session_uuid,trader_uuid,trader_type,order_id,status,order_type,amount,price,timestamp,order_json,created_ts
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,08cd964a-0156-4727-a5e3-2b268932f5d4,active,1,1.0,95.0,2026-02-16T22:44:51.952093+00:00,"{""amount"": 1, ""id"": ""08cd964a-0156-4727-a5e3-2b268932f5d4"", ""order_type"": 1, ""price"": 95, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:44:51.952093+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281891.956981
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,e0dff0ce-1e50-4a61-ab38-14a1948340b0,active,-1,1.0,105.0,2026-02-16T22:44:57.388864+00:00,"{""amount"": 1, ""id"": ""e0dff0ce-1e50-4a61-ab38-14a1948340b0"", ""order_type"": -1, ""price"": 105, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:44:57.388864+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281897.39364
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,d9e9bf8c-d735-45b2-b776-a00b1d649400,active,1,1.0,92.0,2026-02-16T22:44:58.933494+00:00,"{""amount"": 1, ""id"": ""d9e9bf8c-d735-45b2-b776-a00b1d649400"", ""order_type"": 1, ""price"": 92, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:44:58.933494+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281898.937753
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,1a374ed5-4dda-4c3c-9f4a-ecc235a1b710,active,1,1.0,105.0,2026-02-16T22:45:01.109849+00:00,"{""amount"": 1, ""id"": ""1a374ed5-4dda-4c3c-9f4a-ecc235a1b710"", ""order_type"": 1, ""price"": 105, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:45:01.109849+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281901.114711
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,49bbbfcb-3a93-451b-bf68-0192e3235a93,executed,-1,0.0,105.0,2026-02-16T22:44:28.384595+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:45:01.125615+00:00"", ""id"": ""49bbbfcb-3a93-451b-bf68-0192e3235a93"", ""order_type"": -1, ""price"": 105, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:44:28.384595+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281901.128996
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,1a374ed5-4dda-4c3c-9f4a-ecc235a1b710,executed,1,0.0,105.0,2026-02-16T22:45:01.109849+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:45:01.132248+00:00"", ""id"": ""1a374ed5-4dda-4c3c-9f4a-ecc235a1b710"", ""order_type"": 1, ""price"": 105, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:45:01.109849+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281901.135547
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,5ec02d68-0571-401b-81e6-60b355865dff,active,-1,1.0,95.0,2026-02-16T22:45:01.748565+00:00,"{""amount"": 1, ""id"": ""5ec02d68-0571-401b-81e6-60b355865dff"", ""order_type"": -1, ""price"": 95, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:45:01.748565+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281901.752471
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,5ec02d68-0571-401b-81e6-60b355865dff,executed,-1,0.0,95.0,2026-02-16T22:45:01.748565+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:45:01.765358+00:00"", ""id"": ""5ec02d68-0571-401b-81e6-60b355865dff"", ""order_type"": -1, ""price"": 95, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:45:01.748565+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281901.769373
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,08cd964a-0156-4727-a5e3-2b268932f5d4,executed,1,0.0,95.0,2026-02-16T22:44:51.952093+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:45:01.773185+00:00"", ""id"": ""08cd964a-0156-4727-a5e3-2b268932f5d4"", ""order_type"": 1, ""price"": 95, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:44:51.952093+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281901.783262
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,35de6321-39c5-4306-a512-32afaab4db38,active,-1,1.0,110.0,2026-02-16T22:45:05.919107+00:00,"{""amount"": 1, ""id"": ""35de6321-39c5-4306-a512-32afaab4db38"", ""order_type"": -1, ""price"": 110, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:45:05.919107+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281905.923804
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,b51b528a-81a8-4c36-a02d-086e5d42aee2,active,-1,1.0,106.0,2026-02-16T22:45:07.607203+00:00,"{""amount"": 1, ""id"": ""b51b528a-81a8-4c36-a02d-086e5d42aee2"", ""order_type"": -1, ""price"": 106, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:45:07.607203+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281907.612437
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,c7402d17-c3b4-40cf-b0b9-823a796862e2,active,1,1.0,90.0,2026-02-16T22:45:09.551302+00:00,"{""amount"": 1, ""id"": ""c7402d17-c3b4-40cf-b0b9-823a796862e2"", ""order_type"": 1, ""price"": 90, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:45:09.551302+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281909.555827
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,987d4972-4b9f-4b4d-bfc8-5576b643398a,active,-1,1.0,92.0,2026-02-16T22:45:10.619139+00:00,"{""amount"": 1, ""id"": ""987d4972-4b9f-4b4d-bfc8-5576b643398a"", ""order_type"": -1, ""price"": 92, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:45:10.619139+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281910.641739
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,987d4972-4b9f-4b4d-bfc8-5576b643398a,executed,-1,0.0,92.0,2026-02-16T22:45:10.619139+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:45:10.661043+00:00"", ""id"": ""987d4972-4b9f-4b4d-bfc8-5576b643398a"", ""order_type"": -1, ""price"": 92, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:45:10.619139+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281910.664758
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,d9e9bf8c-d735-45b2-b776-a00b1d649400,executed,1,0.0,92.0,2026-02-16T22:44:58.933494+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:45:10.667504+00:00"", ""id"": ""d9e9bf8c-d735-45b2-b776-a00b1d649400"", ""order_type"": 1, ""price"": 92, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:44:58.933494+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281910.670982
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,e23412c9-595b-4af4-86c4-c90e24ade71f,active,-1,1.0,90.0,2026-02-16T22:45:12.141097+00:00,"{""amount"": 1, ""id"": ""e23412c9-595b-4af4-86c4-c90e24ade71f"", ""order_type"": -1, ""price"": 90, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:45:12.141097+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281912.145247
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,e23412c9-595b-4af4-86c4-c90e24ade71f,executed,-1,0.0,90.0,2026-02-16T22:45:12.141097+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:45:12.156083+00:00"", ""id"": ""e23412c9-595b-4af4-86c4-c90e24ade71f"", ""order_type"": -1, ""price"": 90, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:45:12.141097+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281912.159679
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,c7402d17-c3b4-40cf-b0b9-823a796862e2,executed,1,0.0,90.0,2026-02-16T22:45:09.551302+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:45:12.163020+00:00"", ""id"": ""c7402d17-c3b4-40cf-b0b9-823a796862e2"", ""order_type"": 1, ""price"": 90, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:45:09.551302+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281912.166883
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,479807d1-7536-4881-b6ca-75a4f39972f6,active,1,1.0,95.0,2026-02-16T22:45:15.781504+00:00,"{""amount"": 1, ""id"": ""479807d1-7536-4881-b6ca-75a4f39972f6"", ""order_type"": 1, ""price"": 95, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:45:15.781504+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281915.794174
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,cbb7bb86-f47a-48f4-a5fd-36e03d93989b,active,-1,1.0,106.0,2026-02-16T22:45:15.884421+00:00,"{""amount"": 1, ""id"": ""cbb7bb86-f47a-48f4-a5fd-36e03d93989b"", ""order_type"": -1, ""price"": 106, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:45:15.884421+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281915.8889
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,42ac3b45-23b1-4164-9dac-2231d16fe1d1,active,-1,1.0,106.0,2026-02-16T22:45:18.351485+00:00,"{""amount"": 1, ""id"": ""42ac3b45-23b1-4164-9dac-2231d16fe1d1"", ""order_type"": -1, ""price"": 106, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:45:18.351485+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281918.35685
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,64b9aee2-5ffe-468f-aca5-62333a5b5ccc,active,-1,1.0,108.0,2026-02-16T22:45:21.840192+00:00,"{""amount"": 1, ""id"": ""64b9aee2-5ffe-468f-aca5-62333a5b5ccc"", ""order_type"": -1, ""price"": 108, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:45:21.840192+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281921.844237
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,f5aa5beb-2ce1-4b78-bd2c-e04735028320,active,-1,1.0,106.0,2026-02-16T22:45:23.337249+00:00,"{""amount"": 1, ""id"": ""f5aa5beb-2ce1-4b78-bd2c-e04735028320"", ""order_type"": -1, ""price"": 106, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:45:23.337249+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281923.341454
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,569ba142-88d5-4937-b0db-30065e7a3868,active,1,1.0,91.0,2026-02-16T22:45:23.923131+00:00,"{""amount"": 1, ""id"": ""569ba142-88d5-4937-b0db-30065e7a3868"", ""order_type"": 1, ""price"": 91, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:45:23.923131+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281923.92758
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,d3a2290b-72b4-4795-bf63-a9eb301d9d17,active,-1,1.0,110.0,2026-02-16T22:45:25.414970+00:00,"{""amount"": 1, ""id"": ""d3a2290b-72b4-4795-bf63-a9eb301d9d17"", ""order_type"": -1, ""price"": 110, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:45:25.414970+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281925.418639
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,d0c63d4f-1665-4f00-8cd3-8cdd7da10baa,active,-1,1.0,110.0,2026-02-16T22:45:27.381597+00:00,"{""amount"": 1, ""id"": ""d0c63d4f-1665-4f00-8cd3-8cdd7da10baa"", ""order_type"": -1, ""price"": 110, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:45:27.381597+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281927.387253
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,73363964-7470-423e-938b-177d6c4036e0,active,1,1.0,92.0,2026-02-16T22:45:27.944296+00:00,"{""amount"": 1, ""id"": ""73363964-7470-423e-938b-177d6c4036e0"", ""order_type"": 1, ""price"": 92, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:45:27.944296+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281927.948416
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,8ec82f75-4883-4685-a709-d1175a199899,active,-1,1.0,106.0,2026-02-16T22:45:28.984585+00:00,"{""amount"": 1, ""id"": ""8ec82f75-4883-4685-a709-d1175a199899"", ""order_type"": -1, ""price"": 106, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:45:28.984585+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281928.988449
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,040473a0-ca9e-463e-9f48-bbddf5523bef,active,-1,1.0,95.0,2026-02-16T22:45:29.728136+00:00,"{""amount"": 1, ""id"": ""040473a0-ca9e-463e-9f48-bbddf5523bef"", ""order_type"": -1, ""price"": 95, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:45:29.728136+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281929.73968
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,040473a0-ca9e-463e-9f48-bbddf5523bef,executed,-1,0.0,95.0,2026-02-16T22:45:29.728136+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:45:29.754242+00:00"", ""id"": ""040473a0-ca9e-463e-9f48-bbddf5523bef"", ""order_type"": -1, ""price"": 95, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:45:29.728136+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281929.758598
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,479807d1-7536-4881-b6ca-75a4f39972f6,executed,1,0.0,95.0,2026-02-16T22:45:15.781504+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:45:29.762035+00:00"", ""id"": ""479807d1-7536-4881-b6ca-75a4f39972f6"", ""order_type"": 1, ""price"": 95, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:45:15.781504+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281929.767594
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,6db1f129-21b3-48b4-a35e-26ccc560d01b,active,-1,1.0,106.0,2026-02-16T22:45:30.687071+00:00,"{""amount"": 1, ""id"": ""6db1f129-21b3-48b4-a35e-26ccc560d01b"", ""order_type"": -1, ""price"": 106, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:45:30.687071+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281930.69111
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,cc6c82e6-95e7-4a41-bb94-0c931d145187,active,1,1.0,86.0,2026-02-16T22:45:31.591782+00:00,"{""amount"": 1, ""id"": ""cc6c82e6-95e7-4a41-bb94-0c931d145187"", ""order_type"": 1, ""price"": 86, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:45:31.591782+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281931.595878
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,d62362b6-87cc-4245-8b5d-9f3a0f608cd0,active,-1,1.0,106.0,2026-02-16T22:45:33.347693+00:00,"{""amount"": 1, ""id"": ""d62362b6-87cc-4245-8b5d-9f3a0f608cd0"", ""order_type"": -1, ""price"": 106, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:45:33.347693+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281933.352629
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,9d93a269-3132-4be9-9a1c-930e27f555c8,active,1,1.0,105.0,2026-02-16T22:45:33.668888+00:00,"{""amount"": 1, ""id"": ""9d93a269-3132-4be9-9a1c-930e27f555c8"", ""order_type"": 1, ""price"": 105, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:45:33.668888+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281933.673066
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,e0dff0ce-1e50-4a61-ab38-14a1948340b0,executed,-1,0.0,105.0,2026-02-16T22:44:57.388864+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:45:33.683349+00:00"", ""id"": ""e0dff0ce-1e50-4a61-ab38-14a1948340b0"", ""order_type"": -1, ""price"": 105, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:44:57.388864+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281933.687039
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,9d93a269-3132-4be9-9a1c-930e27f555c8,executed,1,0.0,105.0,2026-02-16T22:45:33.668888+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:45:33.691032+00:00"", ""id"": ""9d93a269-3132-4be9-9a1c-930e27f555c8"", ""order_type"": 1, ""price"": 105, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:45:33.668888+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281933.695796
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,d5b81e88-8069-4bc3-9c47-f09fbafcb2b0,active,1,1.0,90.0,2026-02-16T22:45:35.590649+00:00,"{""amount"": 1, ""id"": ""d5b81e88-8069-4bc3-9c47-f09fbafcb2b0"", ""order_type"": 1, ""price"": 90, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:45:35.590649+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281935.59582
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,10ee8467-ce40-44e1-a258-befe34392c00,active,1,1.0,106.0,2026-02-16T22:45:38.663957+00:00,"{""amount"": 1, ""id"": ""10ee8467-ce40-44e1-a258-befe34392c00"", ""order_type"": 1, ""price"": 106, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:45:38.663957+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281938.675189
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,b7277bfb-4195-40ef-a2e0-4eb9da3ea852,executed,-1,0.0,106.0,2026-02-16T22:43:50.923154+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:45:38.692545+00:00"", ""id"": ""b7277bfb-4195-40ef-a2e0-4eb9da3ea852"", ""order_type"": -1, ""price"": 106, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:43:50.923154+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281938.697468
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,10ee8467-ce40-44e1-a258-befe34392c00,executed,1,0.0,106.0,2026-02-16T22:45:38.663957+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:45:38.700903+00:00"", ""id"": ""10ee8467-ce40-44e1-a258-befe34392c00"", ""order_type"": 1, ""price"": 106, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:45:38.663957+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281938.70752
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,500428f5-cc0c-4d69-a90a-784a0231fbae,active,1,1.0,106.0,2026-02-16T22:45:40.090524+00:00,"{""amount"": 1, ""id"": ""500428f5-cc0c-4d69-a90a-784a0231fbae"", ""order_type"": 1, ""price"": 106, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:45:40.090524+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281940.094738
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,b51b528a-81a8-4c36-a02d-086e5d42aee2,executed,-1,0.0,106.0,2026-02-16T22:45:07.607203+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:45:40.104819+00:00"", ""id"": ""b51b528a-81a8-4c36-a02d-086e5d42aee2"", ""order_type"": -1, ""price"": 106, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:45:07.607203+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281940.10819
